round,method,dataset,num_clients,partition,dirichlet_alpha,task_id,task_start,task_end,global_test_loss,global_test_acc,task1_test_acc,task2_test_acc,forgetting_task1,forgetting_task2,bwt_task1,convergence_round_80,communication_cost_bytes_cum,model_bytes,sampled_clients_per_round,run_id,run_tag
11,fedavg,mnist,10,dirichlet,0.01,2,1,0,6.67210594329834,0.1857,0.0,0.3820201604608105,0.4055263669974703,-0.2081876157169307,-0.001362132710644,,26305840,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
12,fedavg,mnist,10,dirichlet,0.01,2,0,0,3.538265660095215,0.1028,0.0,0.2114791195227319,0.4055263669974703,0.1705410409380786,-0.001362132710644,,28697280,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
13,fedavg,mnist,10,dirichlet,0.01,2,0,0,2.859882514190674,0.0974,0.0,0.2003702941781526,0.4055263669974703,0.1816498662826579,-0.001362132710644,,31088720,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
14,fedavg,mnist,10,dirichlet,0.01,2,0,0,3.439750099563599,0.1046,0.0,0.2151820613042583,0.4055263669974703,0.1668380991565521,-0.001362132710644,,33480160,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
15,fedavg,mnist,10,dirichlet,0.01,2,0,0,3.6485357479095457,0.0891,0.0,0.1832956181855585,0.4055263669974703,0.198724542275252,-0.001362132710644,,35871600,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
16,fedavg,mnist,10,dirichlet,0.01,2,0,0,59.32150473632812,0.108,0.0,0.2221765068915861,0.4055263669974703,0.1598436535692244,-0.001362132710644,,38263040,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
17,fedavg,mnist,10,dirichlet,0.01,2,0,0,5.046886582565308,0.158,0.0003891807744697,0.3246245628471508,0.4051371862230005,0.0573955976136597,-0.0009729519361743,,40654480,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
18,fedavg,mnist,10,dirichlet,0.01,2,0,0,4.794920384979248,0.1507,0.0400856197703833,0.2676404032092162,0.3654407472270869,0.1143797572515943,0.0387234870597392,,43045920,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
19,fedavg,mnist,10,dirichlet,0.01,2,0,0,10.610899592590332,0.1607,0.0,0.3305904134951656,0.4055263669974703,0.0514297469656449,-0.001362132710644,,45437360,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
20,fedavg,mnist,10,dirichlet,0.01,2,0,1,15.48012582092285,0.0999,0.0,0.2055132688747171,0.4055263669974703,0.1765068915860934,-0.001362132710644,,47828800,239144,5,b2b5839bf3ac,fedavg_mnist_C10_dirichlet_a0.01
0,flwf2,fmnist,100,dirichlet,1.0,1,0,0,2.307141382789612,0.086,0.0016,0.1704,0.0,0.0,,,0,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
1,flwf2,fmnist,100,dirichlet,1.0,1,1,0,3.6187922534942634,0.4065,0.813,0.0,-0.8113999999999999,0.1704,0.8113999999999999,,23914400,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
2,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.8356884902000425,0.4252,0.8504,0.0,-0.0374000000000001,0.1704,0.8488,,47828800,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
3,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.826618712246418,0.434,0.868,0.0,-0.0175999999999999,0.1704,0.8664,,71743200,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
4,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.944680477285385,0.4374,0.8748,0.0,-0.0068,0.1704,0.8732,,95657600,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
5,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.882305416381359,0.4413,0.8826,0.0,-0.0078,0.1704,0.881,,119572000,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
6,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.749952944302559,0.4431,0.8862,0.0,-0.0035999999999999,0.1704,0.8845999999999999,,143486400,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
7,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.904643983995914,0.4433,0.8866,0.0,-0.0004,0.1704,0.885,,167400800,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
8,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.857660804283619,0.449,0.898,0.0,-0.0113999999999999,0.1704,0.8964,,191315200,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
9,flwf2,fmnist,100,dirichlet,1.0,1,0,0,4.902487153017521,0.4485,0.897,0.0,0.001,0.1704,0.8954,,215229600,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
10,flwf2,fmnist,100,dirichlet,1.0,1,0,1,4.992699467027188,0.4491,0.8982,0.0,-0.0001999999999999,0.1704,0.8966,,239144000,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
11,flwf2,fmnist,100,dirichlet,1.0,2,1,0,4.901270279443264,0.4492,0.8984,0.0,-0.0001999999999999,0.1704,0.8967999999999999,,263058400,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
12,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.808621111297607,0.4492,0.8984,0.0,0.0,0.1704,0.8967999999999999,,286972800,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
13,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.725020380175113,0.4492,0.8984,0.0,0.0,0.1704,0.8967999999999999,,310887200,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
14,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.64245214098692,0.4492,0.8984,0.0,0.0,0.1704,0.8967999999999999,,334801600,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
15,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.5592413590431216,0.4491,0.8982,0.0,0.0001999999999999,0.1704,0.8966,,358716000,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
16,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.482366633331775,0.4492,0.8984,0.0,0.0,0.1704,0.8967999999999999,,382630400,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
17,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.411277862584591,0.4491,0.8982,0.0,0.0001999999999999,0.1704,0.8966,,406544800,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
18,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.344712482953072,0.4491,0.8982,0.0,0.0001999999999999,0.1704,0.8966,,430459200,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
19,flwf2,fmnist,100,dirichlet,1.0,2,0,0,4.278448932814598,0.449,0.898,0.0,0.0003999999999999,0.1704,0.8964,,454373600,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
20,flwf2,fmnist,100,dirichlet,1.0,2,0,1,4.213976564490795,0.4491,0.8982,0.0,0.0001999999999999,0.1704,0.8966,,478288000,239144,50,b2fff613a1b2,flwf2_fmnist_C100_dirichlet_a1.0
0,fedavg,cifar10,50,dirichlet,1.0,1,0,0,2.3113226694107056,0.1002,0.052,0.1484,0.0,0.0,,,0,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
1,fedavg,cifar10,50,dirichlet,1.0,1,1,0,2.831869866561889,0.2643,0.5286,0.0,-0.4765999999999999,0.1484,0.4765999999999999,,12072400,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
2,fedavg,cifar10,50,dirichlet,1.0,1,0,0,3.996582948255539,0.2949,0.5898,0.0,-0.0612,0.1484,0.5378,,24144800,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
3,fedavg,cifar10,50,dirichlet,1.0,1,0,0,4.090411139965058,0.3193,0.6386,0.0,-0.0487999999999999,0.1484,0.5865999999999999,,36217200,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
4,fedavg,cifar10,50,dirichlet,1.0,1,0,0,4.335802674627304,0.316,0.632,0.0,0.0065999999999999,0.1484,0.58,,48289600,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
5,fedavg,cifar10,50,dirichlet,1.0,1,0,0,4.113153040981293,0.3301,0.6602,0.0,-0.0216,0.1484,0.6082,,60362000,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
6,fedavg,cifar10,50,dirichlet,1.0,1,0,0,4.420260252189636,0.3424,0.6848,0.0,-0.0245999999999999,0.1484,0.6327999999999999,,72434400,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
7,fedavg,cifar10,50,dirichlet,1.0,1,0,0,4.496628038883209,0.3488,0.6976,0.0,-0.0128,0.1484,0.6456,,84506800,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
8,fedavg,cifar10,50,dirichlet,1.0,1,0,0,4.688039781665802,0.3536,0.7072,0.0,-0.0096,0.1484,0.6552,,96579200,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
9,fedavg,cifar10,50,dirichlet,1.0,1,0,0,4.66468703546524,0.3598,0.7196,0.0,-0.0123999999999999,0.1484,0.6676,,108651600,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
10,fedavg,cifar10,50,dirichlet,1.0,1,0,1,4.627144956541062,0.3611,0.7222,0.0,-0.0025999999999999,0.1484,0.6701999999999999,,120724000,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
11,fedavg,cifar10,50,dirichlet,1.0,2,1,0,2.400750339698792,0.1723,0.0,0.3446,0.7222,-0.1962,-0.052,,132796400,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
12,fedavg,cifar10,50,dirichlet,1.0,2,0,0,3.741731077337265,0.2861,0.0,0.5722,0.7222,-0.2276,-0.052,,144868800,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
13,fedavg,cifar10,50,dirichlet,1.0,2,0,0,4.639693504142762,0.3348,0.0,0.6696,0.7222,-0.0973999999999999,-0.052,,156941200,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
14,fedavg,cifar10,50,dirichlet,1.0,2,0,0,4.794269276475906,0.3503,0.0,0.7006,0.7222,-0.031,-0.052,,169013600,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
15,fedavg,cifar10,50,dirichlet,1.0,2,0,0,4.724729680919647,0.3519,0.0,0.7038,0.7222,-0.0031999999999999,-0.052,,181086000,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
16,fedavg,cifar10,50,dirichlet,1.0,2,0,0,5.128230280399323,0.3531,0.0,0.7062,0.7222,-0.0024,-0.052,,193158400,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
17,fedavg,cifar10,50,dirichlet,1.0,2,0,0,5.14770559182167,0.3585,0.0,0.717,0.7222,-0.0107999999999999,-0.052,,205230800,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
18,fedavg,cifar10,50,dirichlet,1.0,2,0,0,5.255304401302338,0.3767,0.0,0.7534,0.7222,-0.0363999999999999,-0.052,,217303200,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
19,fedavg,cifar10,50,dirichlet,1.0,2,0,0,5.501324073934555,0.3784,0.0,0.7568,0.7222,-0.0034,-0.052,,229375600,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
20,fedavg,cifar10,50,dirichlet,1.0,2,0,1,5.4992567153930665,0.3774,0.0,0.7548,0.7222,0.002,-0.052,,241448000,241448,25,b9163c3ab854,fedavg_cifar10_C50_dirichlet_a1.0
0,fedavg,cifar10,10,dirichlet,0.1,1,0,0,2.3113226694107056,0.1002,0.052,0.1484,0.0,0.0,,,0,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
1,fedavg,cifar10,10,dirichlet,0.1,1,1,0,2.615671032524109,0.234,0.468,0.0,-0.416,0.1484,0.416,,2414480,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
2,fedavg,cifar10,10,dirichlet,0.1,1,0,0,4.629529379844666,0.2386,0.4772,0.0,-0.0091999999999999,0.1484,0.4252,,4828960,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
3,fedavg,cifar10,10,dirichlet,0.1,1,0,0,4.33192594499588,0.1896,0.3792,0.0,0.098,0.1484,0.3272,,7243440,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
4,fedavg,cifar10,10,dirichlet,0.1,1,0,0,3.2475293659210207,0.2745,0.549,0.0,-0.0718,0.1484,0.497,,9657920,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
5,fedavg,cifar10,10,dirichlet,0.1,1,0,0,4.204047805929184,0.3012,0.6024,0.0,-0.0534,0.1484,0.5504,,12072400,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
6,fedavg,cifar10,10,dirichlet,0.1,1,0,0,5.702774276256561,0.2422,0.4844,0.0,0.118,0.1484,0.4324,,14486880,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
7,fedavg,cifar10,10,dirichlet,0.1,1,0,0,5.876432171821595,0.2772,0.5544,0.0,0.048,0.1484,0.5024,,16901360,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
8,fedavg,cifar10,10,dirichlet,0.1,1,0,0,5.674476201629639,0.2876,0.5752,0.0,0.0272,0.1484,0.5232,,19315840,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
9,fedavg,cifar10,10,dirichlet,0.1,1,0,0,6.629336231613159,0.293,0.586,0.0,0.0164,0.1484,0.5339999999999999,,21730320,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
10,fedavg,cifar10,10,dirichlet,0.1,1,0,1,4.798058662223816,0.2514,0.5028,0.0,0.0996,0.1484,0.4508,,24144800,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
11,fedavg,cifar10,10,dirichlet,0.1,2,1,0,3.726427461051941,0.2395,0.0,0.479,0.6024,-0.3306,-0.052,,26559280,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
12,fedavg,cifar10,10,dirichlet,0.1,2,0,0,6.466268230056762,0.1683,0.0,0.3366,0.6024,0.1423999999999999,-0.052,,28973760,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
13,fedavg,cifar10,10,dirichlet,0.1,2,0,0,4.983399067687988,0.3129,0.0,0.6258,0.6024,-0.1468,-0.052,,31388240,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
14,fedavg,cifar10,10,dirichlet,0.1,2,0,0,5.300790618467331,0.3986,0.0,0.7972,0.6024,-0.1714,-0.052,,33802720,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
15,fedavg,cifar10,10,dirichlet,0.1,2,0,0,5.779936416006088,0.417,0.0,0.834,0.6024,-0.0367999999999999,-0.052,,36217200,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
16,fedavg,cifar10,10,dirichlet,0.1,2,0,0,4.425278752994537,0.3696,0.0,0.7392,0.6024,0.0948,-0.052,,38631680,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
17,fedavg,cifar10,10,dirichlet,0.1,2,0,0,4.913768840169906,0.3725,0.0,0.745,0.6024,0.0889999999999999,-0.052,,41046160,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
18,fedavg,cifar10,10,dirichlet,0.1,2,0,0,5.594870000267028,0.4084,0.0,0.8168,0.6024,0.0171999999999999,-0.052,,43460640,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
19,fedavg,cifar10,10,dirichlet,0.1,2,0,0,5.825767111253739,0.3848,0.0,0.7696,0.6024,0.0644,-0.052,,45875120,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
20,fedavg,cifar10,10,dirichlet,0.1,2,0,1,5.101701628398895,0.3628,0.0,0.7256,0.6024,0.1083999999999999,-0.052,,48289600,241448,5,bcd31c1eae6a,fedavg_cifar10_C10_dirichlet_a0.1
0,flwf2,mnist,10,dirichlet,0.1,1,0,0,2.3002485538482667,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,5,c101d398f490,flwf2_mnist_C10_dirichlet_a0.1
1,flwf2,mnist,10,dirichlet,0.1,1,1,0,6.699235535526276,0.3329,0.6477913991048843,0.0,-0.6464292663942401,0.1738325447438798,0.6464292663942401,,2391440,239144,5,c101d398f490,flwf2_mnist_C10_dirichlet_a0.1
2,flwf2,mnist,10,dirichlet,0.1,1,0,0,4.639325613641739,0.3288,0.6398131932282545,0.0,0.0079782058766297,0.1738325447438798,0.6384510605176104,,4782880,239144,5,c101d398f490,flwf2_mnist_C10_dirichlet_a0.1
3,flwf2,mnist,10,dirichlet,0.1,1,0,0,6.827560091538727,0.4847,0.9431796069274178,0.0,-0.2953882078225335,0.1738325447438798,0.9418174742167736,,7174320,239144,5,c101d398f490,flwf2_mnist_C10_dirichlet_a0.1
